Project ID,Title,Link,Budget,Beneficiary Category,Indicator,Baseline,Target,Notes,Donors,Gender (% female),VF or Non-VF,Tag,SEH Taxonomy,RISE Taxonomy,Flagship,Technology,Output ID,Country Code,Category,name 2,m49,continent-region,sub-region,sids-region,un-member,undp-sids,un-region,Country Name,Region,Economy,LDC,SIDS,LLDC,HDI,Status,Direct Conversion Factor,Direct Beneficiaries,Output Category,Beneficiary Category Pre,Description
85984,Local Government Initiative on Climate Change (LoGIC),https://open.undp.org/projects/00085984,35200000.0,Water Services,Number of households benefiting from drinking water supply with electric solar powered motors,,1384.5,"54 community level drinking water supply with electric solar powered motors implemented by Union Parishads

Budget is updated

On comment column: About 325 household will be benefitted",,,Non-VF,,Accelerating just energy transition,,,,85984-2,BGD,,Bangladesh,50.0,Asia,Southern Asia,,yes,,Asia-Pacific Group,Bangladesh,RBAP,Lower middle income,LDC,,,Medium,Clean Up,1,1384.5,Energy Access,Water Services,"Implement 54 community-level drinking water supply systems with electric solar-powered motors, benefiting approximately 1384 households in Bangladesh."
85984,Local Government Initiative on Climate Change (LoGIC),https://open.undp.org/projects/00085984,35200000.0,Solar,Renewable energy capacity installed,,0.35,"7 community level rooftop solar home systems  implemented by Union Parishads

Budget is updated

On comment column: It is expected that about 350KW energy will be generated",,,Non-VF,,Accelerating just energy transition,,,Solar,85984-3,BGD,,Bangladesh,50.0,Asia,Southern Asia,,yes,,Asia-Pacific Group,Bangladesh,RBAP,Lower middle income,LDC,,,Medium,Clean Up,17500,6125.0,Energy Transition,Energy (MW added),"Implement 7 community-level rooftop solar home systems, generating an expected 350KW of energy in Bangladesh as part of the Local Government Initiative on Climate Change (LoGIC) project."
00110796(AC Unit) & 00117012 (PMU),HCFC Phase-Out Management Plan (HPMP Stage-II) For Compliance with the 2020 and 2025 Control Targets Under the Montreal Protocol,HPMP II (AC Unit); HPMP II (PMU),5356014.0,Other,GHG emission reductions (ton CO2eq),,1730798,"The project’s ultimate goal is to implement structural changes in RAC manufacturing and servicing sectors for cleaner production and contribute to the quality of people's lives, through the protection of the ozone layer and reduction in direct and indirect emissions. This project will phase-out 310.78 kg HCFC-22 equivalent to 17.09 ODP tons, which is 66% of Bangladesh´s consumption of HCFCs in RAC manufacturing sector, contributing to the reduction target for 2025.

Baseline: Consumption of ODS 47.22 ODP ton",MLF,,Non-VF,,Accelerating just energy transition,,,,00110796(AC Unit) & 00117012 (PMU)-1,BGD,,Bangladesh,50.0,Asia,Southern Asia,,yes,,Asia-Pacific Group,Bangladesh,RBAP,Lower middle income,LDC,,,Medium,Clean Up,0,0.0,GHG Emissions Reduction,GHG Emissions Reduction,"Phase-out 310.78 kg HCFC-22 equivalent to 17.09 ODP tons, reducing 66% of Bangladesh's consumption of HCFCs in the RAC manufacturing sector, contributing to the reduction target for 2025."
00110796(AC Unit) & 00117012 (PMU),HCFC Phase-Out Management Plan (HPMP Stage-II) For Compliance with the 2020 and 2025 Control Targets Under the Montreal Protocol,HPMP II (AC Unit); HPMP II (PMU),5356014.0,Other,"Number of people benefiting from livelihoods strengthened through solutions for management of natural resources, ecosystem services, chemicals and waste.",30268,110000," A total of 110,000 (women: 44,000, men: 66,000) people will be benefiting from livelihoods strengthened through solutions for management of natural resources, ecosystem services, chemicals and waste. 

Access to other service (electric vehicles, industries efficiency etc.) - No of people will be benefiting from livelihoods strengthened through solutions for management of natural resources, ecosystem services, chemicals and waste. ",,0.4,Non-VF,,Accelerating just energy transition,,,,00110796(AC Unit) & 00117012 (PMU)-2,BGD,,Bangladesh,50.0,Asia,Southern Asia,,yes,,Asia-Pacific Group,Bangladesh,RBAP,Lower middle income,LDC,,,Medium,Clean Up,1,79732.0,Other,Other Energy Services,"Strengthen livelihoods for 110,000 people through solutions for managing natural resources, ecosystem services, chemicals, and waste in Bangladesh."
00110796(AC Unit) & 00117012 (PMU),HCFC Phase-Out Management Plan (HPMP Stage-II) For Compliance with the 2020 and 2025 Control Targets Under the Montreal Protocol,HPMP II (AC Unit); HPMP II (PMU),5356014.0,Other,Number of small enterprises benefiting from the project,,6,"The HPMP Stage II project is supporting six private sector small enterprises namely Unitech Products (BD) Ltd., Elite Hi-Tech Industries Ltd., AC Bazar Industry, Supreme Air Conditioning, Cooling Point Engineering Services and Walton Hi-Tech Industries Ltd with a funding support of  5,356,014.

On comment column: Six private companies are getting benefits from the project.The objective of this project is to phase out of 17.09 ODP tones (1,730,798 CO2-eq tons) from 5 air conditioning and 1 chiller manufacturing/assembler enterprises. ",,,Non-VF,,Accelerating just energy transition,,,,00110796(AC Unit) & 00117012 (PMU)-3,BGD,,Bangladesh,50.0,Asia,Southern Asia,,yes,,Asia-Pacific Group,Bangladesh,RBAP,Lower middle income,LDC,,,Medium,Clean Up,10,60.0,Other,Small Enterprises,"Support six private sector small enterprises, including Unitech Products (BD) Ltd., Elite Hi-Tech Industries Ltd., AC Bazar Industry, Supreme Air Conditioning, Cooling Point Engineering Services, and Walton Hi-Tech Industries Ltd., with a funding support of 5,356,014 to benefit from the project."
00110796(AC Unit) & 00117012 (PMU),HCFC Phase-Out Management Plan (HPMP Stage-II) For Compliance with the 2020 and 2025 Control Targets Under the Montreal Protocol,HPMP II (AC Unit); HPMP II (PMU),5356014.0,Other,Number of individuals who participate in trainings for energy activities. ,,1220,"The project has a comprehensive capacity development plan to capacitate 1220 individuals on new technology, policies and regulations implementation.",,,Non-VF,,Accelerating just energy transition,,,,00110796(AC Unit) & 00117012 (PMU)-4,BGD,,Bangladesh,50.0,Asia,Southern Asia,,yes,,Asia-Pacific Group,Bangladesh,RBAP,Lower middle income,LDC,,,Medium,Clean Up,0,0.0,Other,Capacity Building Training,"Capacitate 1220 individuals on new technology, policies, and regulations implementation through comprehensive capacity development plan for compliance with the 2020 and 2025 control targets under the Montreal Protocol."
134586,Climate Promise: From Pledge to Impact,,475000.0,Renewable Energy,Number of low carbon policy and strategy,,"Enhanced transparency framework and data transparency system for Paris agreement
Update emission reduction target for non-energy sector
National strategy and investment plan for achieving NET ZERO ","Global project

Enhanced transparency framework and data transparency system for Paris agreement
Update emission reduction target for non-energy sector
National strategy and investment plan for achieving NET ZERO ",Government of Germany,,Non-VF,,Accelerating just energy transition,Renewable Energy,,,134586-1,BGD,,Bangladesh,50.0,Asia,Southern Asia,,yes,,Asia-Pacific Group,Bangladesh,RBAP,Lower middle income,LDC,,,Medium,Clean Up,0,0.0,Policy,Policy or Regulatory Framework,"Enhanced transparency framework and data transparency system for Paris agreement, updated emission reduction target for non-energy sector, and national strategy and investment plan for achieving NET ZERO."
93849,Improved Cooking Stoves in CHT area (under A2I project),https://open.undp.org/projects/00093849,150000.0,Clean Cooking,Number of households using improved cooking  stove,0,21300,"local Villages of the CHT area faces serious health related problems due to high GHG gas emitting cooking stoves that are also fuel inefficient. A2I has been working with local innovators to develop energy efficient fuel stoves that are also environmentally friendly for the residents of that area.

15-25% of households using improved cooking stove

On comment column: About 5,000 Household got the benefits","Government of Bangladesh-50 million, Other donors (Gate Foundation, FB, Vital strategy, etc.): 9 million)",,Non-VF,,Accelerating just energy transition,,,,93849-1,BGD,,Bangladesh,50.0,Asia,Southern Asia,,yes,,Asia-Pacific Group,Bangladesh,RBAP,Lower middle income,LDC,,,Medium,Clean Up,1,21300.0,Energy Access,Clean Cooking,"Provide access to improved cooking stoves for 21,300 households in the CHT area, addressing health issues caused by high GHG gas emitting and fuel inefficient stoves."
93849,Improved Cooking Stoves in CHT area (under A2I project),https://open.undp.org/projects/00093849,150000.0,Water Services,% of people with restrictive access to household water in remote CHT areas,0.7,5000,"The southeastern part of Bangladesh is extensively hilly region and the people living here are not habituated to use modern water technologies. So, they have to collect water from natural sources particularly from the downhill springs for drinking, household chores and irrigation. To solve the water crisis of the communities at these regions, A2I has developed a water lifting system using Hydraulic Ram Pump to supply water from downhill source to uphill utilizing the water hammer effect for drinking and irrigation purposes at Bandarban, Bangladesh.

On comment column: About 5000 farmers get benefits","Govt of Bangladesh-50 million, Other donors (Gate Foundation, FB, Vital strategy, etc.): 9 million)",,Non-VF,,Accelerating just energy transition,,,,93849-2,BGD,,Bangladesh,50.0,Asia,Southern Asia,,yes,,Asia-Pacific Group,Bangladesh,RBAP,Lower middle income,LDC,,,Medium,Clean Up,1,4999.3,Energy Access,Water Services,Provide improved cooking stoves to 5000 farmers in the hilly region of Bangladesh to address water crisis and improve access to household water in remote areas.
93849,Improved Cooking Stoves in CHT area (under A2I project),https://open.undp.org/projects/00093849,150000.0,Renewable Energy,Number of Research innovation centre in Bangladesh,0,1,"A2I is in the process of establishing an energy and environment RIC, that will be responsible to output innovative solutions to the energy ecosystem through research.","Govt of Bangladesh-50 million, Other donors (Gate Foundation, FB, Vital strategy, etc.): 9 million)",,Non-VF,,Accelerating just energy transition,Renewable Energy,,,93849-3,BGD,,Bangladesh,50.0,Asia,Southern Asia,,yes,,Asia-Pacific Group,Bangladesh,RBAP,Lower middle income,LDC,,,Medium,Clean Up,0,0.0,Policy,Policy or Regulatory Framework,Establish an energy and environment Research Innovation Centre (RIC) in Bangladesh to provide innovative solutions to the energy ecosystem through research.
93849,Improved Cooking Stoves in CHT area (under A2I project),https://open.undp.org/projects/00093849,150000.0,Overall,Number of policy support provided relating to energy and environment,1,3,A2I has been working with various goverrnment bodies to develop registration policies regarding the Energy and Environment sector.,"Govt of Bangladesh-50 million, Other donors (Gate Foundation, FB, Vital strategy, etc.): 9 million)",,Non-VF,,Accelerating just energy transition,Overall,,,93849-4,BGD,,Bangladesh,50.0,Asia,Southern Asia,,yes,,Asia-Pacific Group,Bangladesh,RBAP,Lower middle income,LDC,,,Medium,Clean Up,0,0.0,Policy,Policy or Regulatory Framework,"Developed registration policies regarding the Energy and Environment sector in Bangladesh, in collaboration with various government bodies, as part of the Improved Cooking Stoves project."
93849,Improved Cooking Stoves in CHT area (under A2I project),https://open.undp.org/projects/00093849,150000.0,Education Services,No. of schools that are using the Multimedia Classroom,326,2000,"As we progress through the generations, Technological advancement is happening at an exponential rate. To fully support our youth, technological advancements are also essential in the education sector. On top of that the Bangladeshi Government has taken the initiative to engulf the education stream of Bangladesh under one digital format. To accomodate this initiative, we developed a highly efficient Multimedia Classroom system that is completely powered through solar energy. With this innovation, we can empower our local youth in rural areas to recieve the same education as urban areas.

On comment column: About 2000 students get benefits","Govt of Bangladesh-50 million, Other donors (Gate Foundation, FB, Vital strategy, etc.): 9 million)",,Non-VF,,Accelerating just energy transition,,,,93849-5,BGD,,Bangladesh,50.0,Asia,Southern Asia,,yes,,Asia-Pacific Group,Bangladesh,RBAP,Lower middle income,LDC,,,Medium,Clean Up,1,1674.0,Energy Access,Education Services,"Provide improved cooking stoves in the CHT area, benefiting 1674 students in schools. The stoves are powered by solar energy, supporting the government's initiative to digitize education in rural areas of Bangladesh."
